test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
NM_008594	Mfge8	Mfge8	chr7:86278653-86293946	CP	VZ	OK	0.309969	14.6609	5.5637	-9.42037	0	0	yes
NM_172796	Slfn9	Slfn9	chr11:82793804-82805332	CP	VZ	OK	0.105924	5.0265	5.56845	-11.0872	0	0	yes
NM_145820	Veph1	Veph1	chr3:65857479-66100759	CP	VZ	OK	0.162599	7.73926	5.57281	-16.7554	0	0	yes
NM_001042652	Nusap1	Nusap1	chr2:119435267-119475896	CP	VZ	OK	0.171742	8.25027	5.58613	-8.04272	8.88E-16	1.13E-14	yes
NM_001083315	St7	St7	chr6:17699215-17893022	CP	VZ	OK	0.294736	14.3848	5.60898	-9.00168	0	0	yes
NM_001244201	Pax6	Pax6	chr2:105376236-105537521	CP	VZ	OK	1.31615	66.6762	5.66277	-23.0831	0	0	yes
NM_021390	Sall1	Sall1	chr8:91551142-91568061	CP	VZ	OK	0.939068	47.7183	5.66717	-28.53	0	0	yes
NM_001170847	Rbm20	Rbm20	chr19:53751795-53941570	CP	VZ	OK	0.0851587	4.43057	5.70119	-13.2086	0	0	yes
NM_001159900	Hopx	Hopx	chr5:77516010-77544148	CP	VZ	OK	1.43081	74.8826	5.70973	-18.4256	0	0	yes
NM_027689	Rfx4	Rfx4	chr10:84218792-84369283	CP	VZ	OK	0.111537	5.8972	5.72443	-8.49051	0	0	yes
NR_045643	5930403L14Rik	5930403L14Rik	chr4:153690233-154010982	CP	VZ	OK	0.303935	16.4658	5.75956	-21.0755	0	0	yes
NM_175647	Dmrta1	Dmrta1	chr4:89354888-89361457	CP	VZ	OK	0.0532761	2.9016	5.76722	-8.95126	0	0	yes
NM_008086	Gas1	Gas1	chr13:60275765-60278896	CP	VZ	OK	2.24458	122.442	5.7695	-31.1256	0	0	yes
NM_007501	Neurod4	Neurod4	chr10:129705207-129717296	CP	VZ	OK	0.206615	11.4274	5.7894	-14.4285	0	0	yes
NM_001144993	2810459M11Rik	2810459M11Rik	chr1:87942437-87952031	CP	VZ	OK	0.318242	17.8028	5.80584	-17.1063	0	0	yes
NM_001172092	Depdc1a	Depdc1a	chr3:159158396-159192919	CP	VZ	OK	0.188253	10.5398	5.80702	-11.3894	0	0	yes
NM_009387	Tk1	Tk1	chr11:117676832-117701222	CP	VZ	OK	1.24229	69.7623	5.81137	-16.7327	0	0	yes
NM_080471	Ankrd6	Ankrd6	chr4:32891009-33037801	CP	VZ	OK	0.155108	8.72678	5.81411	-10.1243	0	0	yes
NM_001110274	Slc14a2	Slc14a2	chr18:78342882-78793689	CP	VZ	OK	0.353235	20.6784	5.87135	-12.3509	0	0	yes
NM_010419	Hes5	Hes5	chr4:154335031-154336480	CP	VZ	OK	1.40863	82.8592	5.8783	-20.7777	0	0	yes
NM_009335	Tfap2c	Tfap2c	chr2:172375092-172384121	CP	VZ	OK	0.721223	43.7388	5.92233	-22.7773	0	0	yes
NM_001109758	Bcan	Bcan	chr3:87791452-87804278	CP	VZ	OK	0.0737942	4.5101	5.93351	-6.45637	1.07E-10	8.93E-10	yes
NM_009657	Aldoc	Aldoc	chr11:78137699-78140262	CP	VZ	OK	6.69143	412.298	5.94523	-33.8569	0	0	yes
NR_030712	3110099E03Rik	3110099E03Rik	chr2:115319248-115337937	CP	VZ	OK	0.0314087	1.9498	5.95602	-6.04875	1.46E-09	1.08E-08	yes
NM_001244200	Pax6	Pax6	chr2:105376236-105537521	CP	VZ	OK	0.61238	39.2443	6.00191	-17.4794	0	0	yes
NR_024085	BC006965	BC006965	chr11:112525240-112572670	CP	VZ	OK	0.014633	0.93939	6.00443	-2.92201	0.00347777	0.00928192	yes
NR_045162	A330048O09Rik	A330048O09Rik	chr13:48367786-48369253	CP	VZ	OK	0.143222	9.24789	6.0128	-5.27569	1.32E-07	7.72E-07	yes
NM_011607	Tnc	Tnc	chr4:63620818-63708049	CP	VZ	OK	0.659251	43.1977	6.03398	-29.9166	0	0	yes
NM_053178	Acsbg1	Acsbg1	chr9:54452803-54509692	CP	VZ	OK	0.224962	14.7459	6.03449	-14.4994	0	0	yes
NM_016984	Trpc4	Trpc4	chr3:53959978-54122393	CP	VZ	OK	0.0149046	0.978565	6.03684	-3.23264	0.00122654	0.00364728	yes
NM_008904	Ppargc1a	Ppargc1a	chr5:51845487-51945160	SVZ_IZ	VZ	OK	0.0231438	1.53934	6.05555	-4.24709	2.17E-05	9.11E-05	yes
NM_011447	Sox8	Sox8	chr17:25702837-25707631	CP	VZ	OK	0.358631	24.1232	6.07178	-18.2206	0	0	yes
NM_173770	Fam69c	Fam69c	chr18:84889633-84909828	CP	VZ	OK	0.0849055	5.76625	6.08563	-8.80917	0	0	yes
NM_001109765	Ttyh1	Ttyh1	chr7:4025726-4088528	CP	VZ	OK	0.306995	21.557	6.1338	-13.1826	0	0	yes
NM_001163528	Itpripl1	Itpripl1	chr2:126964504-126969193	SVZ_IZ	VZ	OK	0.0269311	1.92349	6.15832	-4.18657	2.83E-05	0.000116556	yes
NM_015772	Sall2	Sall2	chr14:52930851-52948345	CP	VZ	OK	0.0196029	1.4036	6.16192	-4.72898	2.26E-06	1.11E-05	yes
NM_013930	Aass	Aass	chr6:23022172-23082986	CP	VZ	OK	0.00703478	0.504793	6.16504	-4.05231	5.07E-05	0.000199255	yes
NM_010136	Eomes	Eomes	chr9:118387306-118395250	CP	VZ	OK	2.33785	168.736	6.17344	-32.2728	0	0	yes
NM_001005787	Inadl	Inadl	chr4:98062516-98386294	CP	VZ	OK	0.0101043	0.729614	6.17409	-2.5497	0.0107816	0.0253203	yes
NM_001039484	Kcnj10	Kcnj10	chr1:174271340-174304216	CP	VZ	OK	0.195746	15.5078	6.30787	-19.1333	0	0	yes
NM_170599	Igsf11	Igsf11	chr16:38902457-39027270	CP	VZ	OK	0.130732	10.7485	6.36138	-13.3293	0	0	yes
NM_019492	Rgs3	Rgs3	chr4:62220880-62364053	CP	VZ	OK	0.0360164	3.00154	6.38091	-5.6794	1.35E-08	8.97E-08	yes
NM_133241	Mlc1	Mlc1	chr15:88786313-88808983	CP	VZ	OK	0.39943	33.8224	6.40389	-18.0609	0	0	yes
NM_001164251	Tpm1	Tpm1	chr9:66870399-66897020	CP	VZ	OK	0.0568315	4.89538	6.42859	-3.73019	0.000191336	0.000677163	yes
NM_001044380	Hhipl1	Hhipl1	chr12:109544479-109566510	CP	VZ	OK	0.0366005	3.16263	6.43312	-6.72769	1.72E-11	1.54E-10	yes
NM_009237	Sox3	Sox3	chrX:58144540-58146605	CP	VZ	OK	1.12519	98.4987	6.45186	-25.8614	0	0	yes
NM_001160317	Nfasc	Nfasc	chr1:134461266-134638374	SVZ_IZ	VZ	OK	0.00807926	0.710457	6.45838	-3.96023	7.49E-05	0.000285683	yes
NM_027406	Aldh1l1	Aldh1l1	chr6:90500841-90549165	CP	VZ	OK	0.125006	11.2167	6.48751	-12.6817	0	0	yes
NM_152229	Nr2e1	Nr2e1	chr10:42281776-42303394	CP	VZ	OK	0.785674	70.5841	6.48927	-27.1296	0	0	yes
NM_001136062	Eno3	Eno3	chr11:70470677-70476015	SVZ_IZ	VZ	OK	0.0444415	4.11385	6.53244	-3.66505	0.000247287	0.000855866	yes
NR_040286	Gm11627	Gm11627	chr11:102437712-102440433	CP	VZ	OK	0.373109	35.4189	6.56878	-9.61947	0	0	yes
NM_001252554	Folr1	Folr1	chr7:109006844-109019302	SVZ_IZ	VZ	OK	0.0233307	2.23778	6.5837	-2.34671	0.01894	0.0413975	yes
NM_010896	Neurog1	Neurog1	chr13:56351859-56353524	CP	VZ	OK	0.160628	15.7911	6.61924	-10.9248	0	0	yes
NM_011214	Ptpru	Ptpru	chr4:131324371-131394193	CP	VZ	OK	0.170528	18.8613	6.78928	-13.8765	0	0	yes
NM_001113391	Cd247	Cd247	chr1:167718811-167932765	CP	VZ	OK	0.00910248	1.01763	6.80474	-2.47879	0.0131831	0.0301775	yes
NM_177753	Sox21	Sox21	chr14:118632455-118636252	CP	VZ	OK	0.404339	45.7552	6.82223	-23.9274	0	0	yes
NM_031163	Col2a1	Col2a1	chr15:97806032-97835155	CP	VZ	OK	0.0651864	8.70772	7.06158	-8.69059	0	0	yes
NM_011127	Prrx1	Prrx1	chr1:165175249-165243781	SVZ_IZ	VZ	OK	0.0108615	1.78623	7.36155	-3.71861	0.000200325	0.000706114	yes
NM_010024	Dct	Dct	chr14:118412011-118451468	CP	VZ	OK	0.230379	42.2437	7.51858	-16.7398	0	0	yes
NM_001160220	Pum2	Pum2	chr12:8680939-8759389	CP	VZ	OK	0.0324958	6.60846	7.66792	-6.93547	4.05E-12	3.85E-11	yes
NM_001244202	Pax6	Pax6	chr2:105376236-105537521	CP	VZ	OK	0.0201137	4.10245	7.67217	-4.9588	7.09E-07	3.73E-06	yes
NM_178663	Bend7	Bend7	chr2:4638876-4723192	CP	VZ	OK	0.00526294	1.07905	7.67967	-2.30391	0.0212279	0.0457221	yes
NM_001177625	Ect2	Ect2	chr3:26996143-27052800	CP	VZ	OK	0.0732713	16.3493	7.80176	-8.77931	0	0	yes
NM_027001	2610034M16Rik	2610034M16Rik	chr17:59018230-59130798	CP	VZ	OK	0.00688239	1.79468	8.0266	-4.19535	2.72E-05	0.000112443	yes
NM_001033257	Phactr2	Phactr2	chr10:12927522-13194202	CP	VZ	OK	0.0130564	6.53402	8.96707	-7.11071	1.15E-12	1.15E-11	yes
NM_001199061	Wdr12	Wdr12	chr1:60133711-60207878	SVZ_IZ	VZ	OK	0.00525024	4.51803	9.7491	-2.33088	0.0197595	0.0429599	yes
NM_001144992	2810459M11Rik	2810459M11Rik	chr1:87942437-87952031	CP	VZ	OK	0.00449875	6.1389	10.4142	-2.81807	0.0048313	0.0124699	yes
NM_001001176	Taf9b	Taf9b	chrX:103402212-103416497	CP	VZ	OK	0	0.866704	1.79769e+308	1.79769e+308	2.06E-05	8.73E-05	yes
NM_001004174	AA467197	AA467197	chr2:122463622-122466812	CP	VZ	OK	0	0.457691	1.79769e+308	1.79769e+308	0.0139643	0.0317284	yes
NM_001005784	Inadl	Inadl	chr4:98062516-98386294	CP	VZ	OK	0	0.493732	1.79769e+308	1.79769e+308	9.21E-05	0.000345838	yes
NM_001012434	Kctd14	Kctd14	chr7:104599843-104608067	CP	VZ	OK	0	0.430991	1.79769e+308	1.79769e+308	0.00225227	0.00629015	yes
NM_001029842	Slc16a6	Slc16a6	chr11:109301391-109434643	CP	VZ	OK	0	1.14079	1.79769e+308	1.79769e+308	5.79E-08	3.55E-07	yes
NM_001034037	1700024G13Rik	1700024G13Rik	chr14:33189687-33201559	CP	VZ	OK	0	0.812955	1.79769e+308	1.79769e+308	0.0149824	0.0337335	yes
NM_001037098	Nacc2	Nacc2	chr2:25911055-25978331	CP	VZ	OK	0	0.500053	1.79769e+308	1.79769e+308	2.00E-06	9.87E-06	yes
NM_001039200	Emc1	Emc1	chr4:138908507-138934645	CP	VZ	OK	0	6.28269	1.79769e+308	1.79769e+308	7.00E-24	9.58E-23	yes
NM_001039512	Ivns1abp	Ivns1abp	chr1:153191627-153211575	CP	VZ	OK	0	0.864142	1.79769e+308	1.79769e+308	1.10E-05	4.84E-05	yes
NM_001040426	Thsd4	Thsd4	chr9:59814737-60358842	CP	VZ	OK	0	2.12234	1.79769e+308	1.79769e+308	1.74E-16	2.36E-15	yes
NM_001042489	Hvcn1	Hvcn1	chr5:122659745-122714469	CP	VZ	OK	0	0.592537	1.79769e+308	1.79769e+308	0.000243129	0.000842654	yes
NM_001042534	Capg	Capg	chr6:72494384-72512977	CP	VZ	OK	0	0.609484	1.79769e+308	1.79769e+308	0.00280084	0.00764838	yes
NM_001048178	Ghr	Ghr	chr15:3267759-3533230	CP	VZ	OK	0	0.465679	1.79769e+308	1.79769e+308	0.0153876	0.0345337	yes
NM_001048267	Tnpo1	Tnpo1	chr13:99612035-99696339	CP	VZ	OK	0	2.76726	1.79769e+308	1.79769e+308	5.50E-14	6.09E-13	yes
NM_001077360	Git2	Git2	chr5:115177416-115223501	CP	VZ	OK	0	3.82656	1.79769e+308	1.79769e+308	8.19E-17	1.11E-15	yes
NM_001079822	Tcf7l1	Tcf7l1	chr6:72576373-72738950	CP	VZ	OK	0	1.53687	1.79769e+308	1.79769e+308	5.18E-07	2.78E-06	yes
NM_001080933	Ankfn1	Ankfn1	chr11:89282399-89399869	CP	VZ	OK	0	0.51495	1.79769e+308	1.79769e+308	3.94E-05	0.000157981	yes
NM_001080948	Larp4	Larp4	chr15:99800504-99846789	CP	VZ	OK	0	0.438402	1.79769e+308	1.79769e+308	1.01E-05	4.49E-05	yes
NM_001081155	Rap1gap	Rap1gap	chr4:137220640-137285776	CP	VZ	OK	0	2.96579	1.79769e+308	1.79769e+308	4.79E-13	4.93E-12	yes
NM_001083809	Slc43a1	Slc43a1	chr2:84679564-84703743	CP	VZ	OK	0	0.388589	1.79769e+308	1.79769e+308	0.00262534	0.00721385	yes
NM_001110265	Ttk	Ttk	chr9:83728295-83765997	CP	VZ	OK	0	0.369358	1.79769e+308	1.79769e+308	0.00231967	0.00645825	yes
NM_001111102	Lmna	Lmna	chr3:88285070-88307254	CP	VZ	OK	0	0.941569	1.79769e+308	1.79769e+308	6.39E-05	0.00024679	yes
NM_001113345	Gatad2a	Gatad2a	chr8:72430967-72520278	CP	VZ	OK	0	1.35031	1.79769e+308	1.79769e+308	2.56E-09	1.84E-08	yes
NM_001114085	Nde1	Nde1	chr16:14163367-14193016	CP	VZ	OK	0	8.43567	1.79769e+308	1.79769e+308	5.95E-13	6.07E-12	yes
NM_001122640	Arhgap17	Arhgap17	chr7:130422662-130513429	CP	VZ	OK	0	0.309572	1.79769e+308	1.79769e+308	0.00184974	0.0052742	yes
NM_001122958	Rad54l	Rad54l	chr4:115748069-115796295	CP	VZ	OK	0	6.30426	1.79769e+308	1.79769e+308	4.26E-16	5.58E-15	yes
NM_001122997	Dnmt3b	Dnmt3b	chr2:153475184-153513466	CP	VZ	OK	0	0.281944	1.79769e+308	1.79769e+308	0.000770962	0.00240408	yes
NM_001130165	Oxr1	Oxr1	chr15:41279027-41692593	CP	VZ	OK	0	1.61909	1.79769e+308	1.79769e+308	1.31E-09	9.70E-09	yes
NM_001136061	Ednrb	Ednrb	chr14:104213831-104243693	CP	VZ	OK	0	2.93463	1.79769e+308	1.79769e+308	1.61E-12	1.58E-11	yes
NM_001136260	Slc4a4	Slc4a4	chr5:89316284-89668681	CP	VZ	OK	0	0.891973	1.79769e+308	1.79769e+308	2.10E-10	1.69E-09	yes
NM_001141982	Rbm43	Rbm43	chr2:51779968-51790529	CP	VZ	OK	0	0.30701	1.79769e+308	1.79769e+308	0.0136524	0.0311161	yes
NM_001142337	Lmo2	Lmo2	chr2:103798151-103822035	CP	VZ	OK	0	0.676081	1.79769e+308	1.79769e+308	0.00254369	0.00701397	yes
NM_001146215	Msh5	Msh5	chr17:35165549-35183668	CP	VZ	OK	0	0.60394	1.79769e+308	1.79769e+308	3.13E-05	0.00012795	yes
NM_001146217	Smoc1	Smoc1	chr12:82127794-82287401	CP	VZ	OK	0	3.53277	1.79769e+308	1.79769e+308	1.14E-12	1.13E-11	yes
NM_001159284	Smtn	Smtn	chr11:3417524-3439295	CP	VZ	OK	0	0.955201	1.79769e+308	1.79769e+308	5.29E-06	2.46E-05	yes
NM_001159402	Upp1	Upp1	chr11:9018010-9036173	CP	VZ	OK	0	0.81498	1.79769e+308	1.79769e+308	0.00153486	0.00446102	yes
NM_001159421	Ccdc58	Ccdc58	chr16:36071745-36092204	CP	VZ	OK	0	0.595344	1.79769e+308	1.79769e+308	0.0187401	0.0410232	yes
NM_001159581	Mutyh	Mutyh	chr4:116480338-116492036	CP	VZ	OK	0	0.424308	1.79769e+308	1.79769e+308	0.00825001	0.0200075	yes
NM_001159630	Scmh1	Scmh1	chr4:120077885-120202804	CP	VZ	OK	0	0.345571	1.79769e+308	1.79769e+308	0.00263441	0.0072358	yes
NM_001159631	Nek6	Nek6	chr2:38367216-38443010	CP	VZ	OK	0	1.19885	1.79769e+308	1.79769e+308	1.54E-06	7.73E-06	yes
NM_001159901	Hopx	Hopx	chr5:77516010-77544148	CP	VZ	OK	0	4.83183	1.79769e+308	1.79769e+308	3.13E-08	1.99E-07	yes
NM_001160180	Tor1aip2	Tor1aip2	chr1:157851728-157915989	CP	VZ	OK	0	2.232	1.79769e+308	1.79769e+308	2.51E-08	1.61E-07	yes
NM_001160221	Pum2	Pum2	chr12:8680939-8759389	CP	VZ	OK	0	1.1514	1.79769e+308	1.79769e+308	3.18E-09	2.26E-08	yes
NM_001162492	Mpst	Mpst	chr15:78237141-78244445	CP	VZ	OK	0	3.67821	1.79769e+308	1.79769e+308	4.01E-07	2.19E-06	yes
NM_001162538	Odf2l	Odf2l	chr3:144781552-144816879	CP	VZ	OK	0	0.381738	1.79769e+308	1.79769e+308	0.00255556	0.00704185	yes
NM_001163019	A430005L14Rik	A430005L14Rik	chr4:153331345-153336033	CP	VZ	OK	0	0.820648	1.79769e+308	1.79769e+308	0.0101582	0.0240255	yes
NM_001163155	Col4a5	Col4a5	chrX:137909961-138123778	CP	VZ	OK	0	1.72718	1.79769e+308	1.79769e+308	1.40E-12	1.39E-11	yes
NM_001163184	Plekhb1	Plekhb1	chr7:107792409-107810908	CP	VZ	OK	0	1.77793	1.79769e+308	1.79769e+308	6.42E-08	3.91E-07	yes
NM_001163349	Ntng1	Ntng1	chr3:109582967-109946390	CP	VZ	OK	0	0.399067	1.79769e+308	1.79769e+308	7.63E-06	3.46E-05	yes
NM_001163396	Evl	Evl	chr12:109648864-109940516	CP	VZ	OK	0	25.9626	1.79769e+308	1.79769e+308	3.51E-24	4.82E-23	yes
NM_001163495	Arhgap19	Arhgap19	chr19:41841077-41876574	CP	VZ	OK	0	0.660052	1.79769e+308	1.79769e+308	3.69E-06	1.75E-05	yes
NM_001164075	Tgif1	Tgif1	chr17:71193544-71202872	CP	VZ	OK	0	0.538018	1.79769e+308	1.79769e+308	0.00293484	0.00797539	yes
NM_001164624	Zfp809	Zfp809	chr9:22030146-22047798	CP	VZ	OK	0	0.373028	1.79769e+308	1.79769e+308	0.0118122	0.0274235	yes
NM_001164632	Mum1l1	Mum1l1	chrX:135744582-135772874	CP	VZ	OK	0	0.279636	1.79769e+308	1.79769e+308	0.00119783	0.0035715	yes
NM_001166031	Mrps2	Mrps2	chr2:28323585-28326697	CP	VZ	OK	0	0.443139	1.79769e+308	1.79769e+308	0.00516455	0.0132133	yes
NM_001166406	Kif20a	Kif20a	chr18:34758268-34811390	CP	VZ	OK	0	6.28955	1.79769e+308	1.79769e+308	1.71E-17	2.32E-16	yes
NM_001166501	Dennd1b	Dennd1b	chr1:140860285-141072619	CP	VZ	OK	0	1.77383	1.79769e+308	1.79769e+308	2.45E-15	3.03E-14	yes
NM_001166593	Eif5a	Eif5a	chr11:69730213-69735460	CP	VZ	OK	0	0.831606	1.79769e+308	1.79769e+308	0.00324229	0.00871428	yes
NM_001166666	Rtel1	Rtel1	chr2:181054428-181091321	CP	VZ	OK	0	0.928076	1.79769e+308	1.79769e+308	6.28E-07	3.33E-06	yes
NM_001167864	Hps5	Hps5	chr7:54015835-54051251	CP	VZ	OK	0	1.25449	1.79769e+308	1.79769e+308	1.60E-08	1.05E-07	yes
NM_001167925	A730017C20Rik	A730017C20Rik	chr18:59222034-59236614	CP	VZ	OK	0	0.557701	1.79769e+308	1.79769e+308	0.00270633	0.00741094	yes
NM_001168250	Mtbp	Mtbp	chr15:55388962-55457978	CP	VZ	OK	0	0.302236	1.79769e+308	1.79769e+308	0.000602177	0.00192038	yes
NM_001168288	Arhgap39	Arhgap39	chr15:76554414-76648600	CP	VZ	OK	0	3.93885	1.79769e+308	1.79769e+308	1.30E-16	1.76E-15	yes
NM_001168621	Znrf1	Znrf1	chr8:114060539-114149930	CP	VZ	OK	0	1.53413	1.79769e+308	1.79769e+308	2.40E-09	1.73E-08	yes
NM_001168652	Lrch4	Lrch4	chr5:138070350-138084130	CP	VZ	OK	0	0.394907	1.79769e+308	1.79769e+308	0.00483461	0.0124766	yes
NM_001172561	Sphk2	Sphk2	chr7:52960616-52973372	CP	VZ	OK	0	0.867863	1.79769e+308	1.79769e+308	7.49E-06	3.40E-05	yes
NM_001177324	6-Sep	6-Sep	chrX:34450828-34529690	CP	VZ	OK	0	3.36767	1.79769e+308	1.79769e+308	4.14E-13	4.29E-12	yes
NM_001177710	Arfgap1	Arfgap1	chr2:180701929-180717229	CP	VZ	OK	0	2.30932	1.79769e+308	1.79769e+308	4.29E-08	2.68E-07	yes
NM_001177755	Pfkfb3	Pfkfb3	chr2:11393057-11475556	CP	VZ	OK	0	0.378999	1.79769e+308	1.79769e+308	0.000123664	0.000453976	yes
NM_001177779	Dlg3	Dlg3	chrX:97963061-98013749	CP	VZ	OK	0	0.784737	1.79769e+308	1.79769e+308	4.05E-06	1.91E-05	yes
NM_001177795	Rgs20	Rgs20	chr1:4899656-5060366	CP	VZ	OK	0	0.377899	1.79769e+308	1.79769e+308	0.00401531	0.0105738	yes
NM_001177847	Tirap	Tirap	chr9:34991975-35007876	CP	VZ	OK	0	0.687687	1.79769e+308	1.79769e+308	1.88E-06	9.34E-06	yes
NM_001190378	Camta2	Camta2	chr11:70482964-70501607	CP	VZ	OK	0	3.26453	1.79769e+308	1.79769e+308	2.07E-15	2.56E-14	yes
NM_001190717	Dbf4	Dbf4	chr5:8396968-8422716	CP	VZ	OK	0	1.90298	1.79769e+308	1.79769e+308	2.83E-07	1.58E-06	yes
NM_001190786	Ddx19b	Ddx19b	chr8:113527085-113555651	CP	VZ	OK	0	1.44167	1.79769e+308	1.79769e+308	3.48E-11	3.04E-10	yes
NM_001195066	Phactr2	Phactr2	chr10:12927522-13194202	CP	VZ	OK	0	0.345324	1.79769e+308	1.79769e+308	8.54E-06	3.84E-05	yes
NM_001198876	Dync1i2	Dync1i2	chr2:71049762-71101359	CP	VZ	OK	0	17.173	1.79769e+308	1.79769e+308	4.28E-23	5.86E-22	yes
NM_001201322	4930415O20Rik	4930415O20Rik	chr15:98401434-98420019	CP	VZ	OK	0	0.518186	1.79769e+308	1.79769e+308	0.0153078	0.0343738	yes
NM_001204129	C1qtnf1	C1qtnf1	chr11:118289770-118316309	CP	VZ	OK	0	0.448003	1.79769e+308	1.79769e+308	2.29E-05	9.61E-05	yes
NM_001204915	Reep3	Reep3	chr10:66471936-66559736	CP	VZ	OK	0	0.44114	1.79769e+308	1.79769e+308	2.88E-05	0.000118353	yes
NM_001205157	Yipf2	Yipf2	chr9:21351337-21400414	CP	VZ	OK	0	1.71758	1.79769e+308	1.79769e+308	2.44E-06	1.19E-05	yes
NM_001205270	Fgfr3	Fgfr3	chr5:34064372-34079717	CP	VZ	OK	0	6.71191	1.79769e+308	1.79769e+308	3.09E-19	4.20E-18	yes
NM_001243074	Cep57l1	Cep57l1	chr10:41438645-41529674	CP	VZ	OK	0	0.998033	1.79769e+308	1.79769e+308	6.19E-05	0.000239621	yes
NM_001243199	Gimap4	Gimap4	chr6:48634576-48642061	CP	VZ	OK	0	0.306791	1.79769e+308	1.79769e+308	0.015513	0.034782	yes
NM_001252096	Mettl20	Mettl20	chr6:149090034-149099692	CP	VZ	OK	0	0.346235	1.79769e+308	1.79769e+308	0.0168659	0.0373929	yes
NM_001252442	Phldb2	Phldb2	chr16:45746343-45844491	CP	VZ	OK	0	0.365829	1.79769e+308	1.79769e+308	6.58E-05	0.000253582	yes
NM_001252562	Rad51b	Rad51b	chr12:80398268-80915677	CP	VZ	OK	0	0.283532	1.79769e+308	1.79769e+308	0.00815493	0.0198117	yes
NM_001253702	St7l	St7l	chr3:104667423-104732981	CP	VZ	OK	0	0.29465	1.79769e+308	1.79769e+308	0.00023163	0.000805699	yes
NM_001253797	Gm5480	Gm5480	chr16:5007380-5008401	CP	VZ	OK	0	0.713171	1.79769e+308	1.79769e+308	0.0179791	0.039579	yes
NM_001253889	Tssk4	Tssk4	chr14:56269020-56271376	CP	VZ	OK	0	0.474929	1.79769e+308	1.79769e+308	0.00128904	0.00381308	yes
NM_001255998	Cacna1c	Cacna1c	chr6:118542313-119171632	CP	VZ	OK	0	0.350693	1.79769e+308	1.79769e+308	9.89E-07	5.11E-06	yes
NM_001256145	Rad54b	Rad54b	chr4:11486066-11542955	CP	VZ	OK	0	0.566288	1.79769e+308	1.79769e+308	1.62E-05	6.96E-05	yes
NM_001271566	Cdc7	Cdc7	chr5:107393340-107413458	CP	VZ	OK	0	0.425567	1.79769e+308	1.79769e+308	0.00077358	0.00241094	yes
NM_001276296	Ednrb	Ednrb	chr14:104213831-104243693	CP	VZ	OK	0	2.96193	1.79769e+308	1.79769e+308	6.44E-10	4.94E-09	yes
NM_001276361	Camsap1	Camsap1	chr2:25782357-25838802	CP	VZ	OK	0	0.745777	1.79769e+308	1.79769e+308	1.27E-08	8.47E-08	yes
NM_007933	Eno3	Eno3	chr11:70470677-70476015	CP	VZ	OK	0	0.691666	1.79769e+308	1.79769e+308	0.00173658	0.00498186	yes
NM_008054	Fyn	Fyn	chr10:39089604-39285180	CP	VZ	OK	0	0.794485	1.79769e+308	1.79769e+308	1.67E-05	7.17E-05	yes
NM_008137	Gna14	Gna14	chr19:16510156-16685308	CP	VZ	OK	0	2.01335	1.79769e+308	1.79769e+308	7.84E-12	7.23E-11	yes
NM_008336	Ifnab	Ifnab	chr4:88336502-88337172	CP	VZ	OK	0	0.326456	1.79769e+308	1.79769e+308	0.0194007	0.0422823	yes
NM_009015	Rad54l	Rad54l	chr4:115748069-115796295	CP	VZ	OK	0	1.78925	1.79769e+308	1.79769e+308	1.86E-08	1.22E-07	yes
NM_010068	Dnmt3b	Dnmt3b	chr2:153475184-153513466	CP	VZ	OK	0	0.376062	1.79769e+308	1.79769e+308	0.000237361	0.000824146	yes
NM_010164	Eya1	Eya1	chr1:14159038-14300280	CP	VZ	OK	0	3.61959	1.79769e+308	1.79769e+308	1.32E-15	1.66E-14	yes
NM_010777	Mbp	Mbp	chr18:82644514-82755029	CP	VZ	OK	0	0.29063	1.79769e+308	1.79769e+308	0.000769841	0.00240087	yes
NM_011180	Cyth1	Cyth1	chr11:118025479-118109906	CP	VZ	OK	0	2.76492	1.79769e+308	1.79769e+308	9.73E-11	8.12E-10	yes
NM_011566	Tead3	Tead3	chr17:28468617-28487750	CP	VZ	OK	0	0.842534	1.79769e+308	1.79769e+308	5.50E-05	0.000214514	yes
NM_011615	Dedd	Dedd	chr1:173259275-173275776	CP	VZ	OK	0	4.30087	1.79769e+308	1.79769e+308	2.31E-12	2.24E-11	yes
NM_011627	Tpbg	Tpbg	chr9:85735986-85740662	CP	VZ	OK	0	0.599952	1.79769e+308	1.79769e+308	5.52E-05	0.000215517	yes
NM_011691	Vav1	Vav1	chr17:57418522-57468659	CP	VZ	OK	0	0.29996	1.79769e+308	1.79769e+308	1.55E-05	6.68E-05	yes
NM_011862	Pacsin2	Pacsin2	chr15:83206036-83295036	CP	VZ	OK	0	0.303342	1.79769e+308	1.79769e+308	0.00168223	0.00484252	yes
NM_011877	Ptpn21	Ptpn21	chr12:99914950-99975615	CP	VZ	OK	0	0.661373	1.79769e+308	1.79769e+308	8.62E-07	4.49E-06	yes
NM_011893	Sh3bp2	Sh3bp2	chr5:34868432-34906288	CP	VZ	OK	0	0.60037	1.79769e+308	1.79769e+308	0.000227491	0.00079257	yes
NM_015829	Slc25a13	Slc25a13	chr6:5991217-6167173	CP	VZ	OK	0	1.70691	1.79769e+308	1.79769e+308	4.46E-08	2.78E-07	yes
