test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Stk17b	Stk17b	Stk17b	chr1:53812355-53842059	CP	SVZ_IZ	OK	0.439442	2.18137	2.31149	-6.71638	1.86E-11	1.34E-10	yes
Ddah1	Ddah1	Ddah1	chr3:145421655-145557241	CP	SVZ_IZ	OK	9.14553	45.6771	2.32033	-17.2332	0	0	yes
Scrg1	Scrg1	Scrg1	chr8:59934719-59956382	CP	SVZ_IZ	OK	1.29307	6.45896	2.3205	-4.95951	7.07E-07	3.25E-06	yes
Btg2	Btg2	Btg2	chr1:135971441-135975732	CP	SVZ_IZ	OK	5.35959	26.8297	2.32364	-15.0098	0	0	yes
Fzd2	Fzd2	Fzd2	chr11:102465744-102469372	CP	SVZ_IZ	OK	8.0694	40.4546	2.32577	-17.3151	0	0	yes
Ccne2	Ccne2	Ccne2	chr4:11118500-11181406	CP	SVZ_IZ	OK	1.25762	6.31179	2.32736	-9.78772	0	0	yes
Bcl2l12	Bcl2l12	Bcl2l12	chr7:52242269-52252949	CP	SVZ_IZ	OK	1.3699	6.87826	2.32798	-6.48151	9.08E-11	6.19E-10	yes
Hus1	Hus1	Hus1	chr11:8893144-8911140	CP	SVZ_IZ	OK	0.968242	4.86435	2.32881	-10.2755	0	0	yes
BC055324	BC055324	BC055324	chr1:165860194-165924912	CP	SVZ_IZ	OK	1.16663	5.86861	2.33067	-9.03477	0	0	yes
Selenbp2	Selenbp2	Selenbp2	chr3:94497494-94508328	CP	SVZ_IZ	OK	0.104148	0.524744	2.33297	-2.82943	0.00466315	0.0115397	yes
Oip5	Oip5	Oip5	chr2:119435267-119475896	CP	SVZ_IZ	OK	1.14538	5.80518	2.34151	-7.20482	5.81E-13	4.66E-12	yes
Sox13	Sox13	Sox13	chr1:135278876-135320789	CP	SVZ_IZ	OK	0.876859	4.44667	2.34231	-8.9108	0	0	yes
Mtbp	Mtbp	Mtbp	chr15:55388962-55457978	CP	SVZ_IZ	OK	1.04258	5.33288	2.35475	-9.3976	0	0	yes
Sstr3	Sstr3	Sstr3	chr15:78367444-78374775	CP	SVZ_IZ	OK	1.80078	9.23818	2.35898	-12.1567	0	0	yes
Erbb2ip	Erbb2ip	Erbb2ip	chr13:104608865-104710594	CP	SVZ_IZ	OK	4.95523	25.5209	2.36465	-40.2292	0	0	yes
Gareml	Gareml	Gareml	chr5:30430123-30481520	CP	SVZ_IZ	OK	3.47596	17.9917	2.37185	-14.742	0	0	yes
Heg1	Heg1	Heg1	chr16:33684551-33768281	CP	SVZ_IZ	OK	1.78447	9.24433	2.37307	-12.9029	0	0	yes
2700046A07Rik	2700046A07Rik	2700046A07Rik	chr18:62911327-62916001	CP	SVZ_IZ	OK	0.142391	0.738888	2.3755	-3.6655	0.000246857	0.000789601	yes
Tekt2	Tekt2	Tekt2	chr4:125999364-126002443	CP	SVZ_IZ	OK	1.65385	8.61222	2.38055	-8.35302	0	0	yes
Eepd1	Eepd1	Eepd1	chr9:25289181-25411695	CP	SVZ_IZ	OK	0.73648	3.83559	2.38073	-7.81538	5.55E-15	5.09E-14	yes
Wdhd1	Wdhd1	Wdhd1	chr14:47860618-47896532	CP	SVZ_IZ	OK	1.4334	7.49175	2.38586	-11.6624	0	0	yes
E2f2	E2f2	E2f2	chr4:135728308-135751971	CP	SVZ_IZ	OK	0.589947	3.08621	2.38718	-9.08937	0	0	yes
Slc15a2	Slc15a2	Slc15a2	chr16:36750249-36785048	CP	SVZ_IZ	OK	1.78995	9.39916	2.39261	-10.1159	0	0	yes
Napepld	Napepld	Napepld	chr5:21168720-21207163	CP	SVZ_IZ	OK	0.860781	4.52034	2.39271	-9.38738	0	0	yes
BC017612	BC017612	BC017612	chr9:15309938-15349703	CP	SVZ_IZ	OK	2.76571	14.5535	2.39564	-8.25933	2.22E-16	2.19E-15	yes
Rftn2	Rftn2	Rftn2	chr1:55227003-55283626	CP	SVZ_IZ	OK	1.38484	7.30999	2.40015	-11.1413	0	0	yes
Tanc1	Tanc1	Tanc1	chr2:59450100-59684206	CP	SVZ_IZ	OK	0.627641	3.31647	2.40164	-10.9226	0	0	yes
Lhx2	Lhx2	Lhx2	chr2:38206827-38225248	CP	SVZ_IZ	OK	61.8832	331.169	2.41995	-20.8343	0	0	yes
Gpr98	Gpr98	Gpr98	chr13:81234066-81772143	CP	SVZ_IZ	OK	0.141309	0.757142	2.42171	-9.05445	0	0	yes
Mt2	Mt2	Mt2	chr8:96696517-96697467	CP	SVZ_IZ	OK	3.50149	18.8337	2.42727	-6.74596	1.52E-11	1.10E-10	yes
Incenp	Incenp	Incenp	chr19:9946786-9974023	CP	SVZ_IZ	OK	5.50509	29.6492	2.42916	-16.2207	0	0	yes
Acss1	Acss1	Acss1	chr2:150443846-150494668	CP	SVZ_IZ	OK	2.4932	13.4361	2.43004	-13.3667	0	0	yes
Bora	Bora	Bora	chr14:99445595-99473326	CP	SVZ_IZ	OK	1.38462	7.47345	2.43228	-9.46511	0	0	yes
1190002N15Rik	1190002N15Rik	1190002N15Rik	chr9:94418282-94438500	CP	SVZ_IZ	OK	2.64327	14.3038	2.436	-14.2643	0	0	yes
Wfdc2	Wfdc2	Wfdc2	chr2:164388215-164394006	CP	SVZ_IZ	OK	0.584465	3.16282	2.43602	-3.90253	9.52E-05	0.000326384	yes
Evc	Evc	Evc	chr5:37690409-37728120	CP	SVZ_IZ	OK	0.745734	4.03939	2.4374	-9.60944	0	0	yes
AW011738	AW011738	AW011738	chr4:155577392-155580137	CP	SVZ_IZ	OK	0.294475	1.60129	2.44302	-5.63686	1.73E-08	9.55E-08	yes
Chst9	Chst9	Chst9	chr18:15610683-15876555	CP	SVZ_IZ	OK	0.114458	0.626134	2.45165	-2.75349	0.00589627	0.0142279	yes
Sypl2	Sypl2	Sypl2	chr3:108015183-108029517	CP	SVZ_IZ	OK	0.584037	3.21411	2.46029	-8.07486	6.66E-16	6.44E-15	yes
Nudt12	Nudt12	Nudt12	chr17:59140823-59152745	CP	SVZ_IZ	OK	0.0919539	0.508567	2.46746	-3.32117	0.000896412	0.00258078	yes
Kif20b	Kif20b	Kif20b	chr19:34996847-35050221	CP	SVZ_IZ	OK	1.00761	5.58208	2.46986	-11.8123	0	0	yes
Ajuba	Ajuba	Ajuba	chr14:55186305-55196498	CP	SVZ_IZ	OK	1.28164	7.12165	2.47422	-10.8239	0	0	yes
Cyp2j9	Cyp2j9	Cyp2j9	chr4:96235119-96258176	CP	SVZ_IZ	OK	0.171577	0.95464	2.4761	-4.0381	5.39E-05	0.000192035	yes
E130006D01Rik	E130006D01Rik	E130006D01Rik	chr5:112163303-112190748	CP	SVZ_IZ	OK	2.62856	14.6807	2.48158	-10.7065	0	0	yes
Emx2	Emx2	Emx2	chr19:59533179-59539847	CP	SVZ_IZ	OK	5.15168	28.7862	2.48226	-15.316	0	0	yes
Tgif2	Tgif2	Tgif2	chr2:156665812-156688681	CP	SVZ_IZ	OK	7.31543	40.9035	2.48321	-16.8888	0	0	yes
Ltbp3	Ltbp3	Ltbp3	chr19:5740903-5771401	CP	SVZ_IZ	OK	2.94764	16.4879	2.48378	-16.169	0	0	yes
Nek7	Nek7	Nek7	chr1:140381290-140516273	CP	SVZ_IZ	OK	0.94188	5.2695	2.48405	-9.76994	0	0	yes
AF529169	AF529169	AF529169	chr9:89484871-89517824	CP	SVZ_IZ	OK	0.0530262	0.297425	2.48775	-3.4912	0.000480863	0.00145511	yes
Lonrf3	Lonrf3	Lonrf3	chrX:33868403-33906851	CP	SVZ_IZ	OK	0.1653	0.929669	2.49163	-6.99489	2.65E-12	2.04E-11	yes
Cdkn3	Cdkn3	Cdkn3	chr14:47380215-47391200	CP	SVZ_IZ	OK	1.92103	10.8332	2.49552	-6.71791	1.84E-11	1.33E-10	yes
Grin2c	Grin2c	Grin2c	chr11:115110482-115128557	CP	SVZ_IZ	OK	0.0555724	0.313656	2.49675	-3.75423	0.000173878	0.000570387	yes
Cngb1	Cngb1	Cngb1	chr8:97762942-97830485	CP	SVZ_IZ	OK	0.0666246	0.377061	2.50067	-2.65829	0.00785385	0.0184211	yes
Brip1	Brip1	Brip1	chr11:85871637-86014695	CP	SVZ_IZ	OK	0.277592	1.57438	2.50374	-8.40183	0	0	yes
2700070H01Rik	2700070H01Rik	2700070H01Rik	chr14:63673909-63676986	CP	SVZ_IZ	OK	0.0696484	0.396742	2.51004	-2.47553	0.0133039	0.029388	yes
Ston2	Ston2	Ston2	chr12:92871448-93024876	CP	SVZ_IZ	OK	0.608384	3.47151	2.51251	-12.3862	0	0	yes
Racgap1	Racgap1	Racgap1	chr15:99450927-99482087	CP	SVZ_IZ	OK	10.9866	62.8004	2.51503	-24.4897	0	0	yes
Zbtb20	Zbtb20	Zbtb20	chr16:43247396-43619236	CP	SVZ_IZ	OK	0.202485	1.15907	2.51708	-5.81505	6.06E-09	3.50E-08	yes
Rmi2	Rmi2	Rmi2	chr16:10835151-10843328	CP	SVZ_IZ	OK	0.606177	3.47482	2.51913	-8.85412	0	0	yes
Mavs	Mavs	Mavs	chr2:131059798-131073760	CP	SVZ_IZ	OK	0.360995	2.06977	2.51942	-9.2496	0	0	yes
Helt	Helt	Helt	chr8:47377401-47380025	CP	SVZ_IZ	OK	0.0824611	0.474838	2.52565	-2.88355	0.00393218	0.00988121	yes
Nrarp	Nrarp	Nrarp	chr2:25036277-25038852	CP	SVZ_IZ	OK	6.91341	39.9719	2.53152	-16.6797	0	0	yes
Prom1	Prom1	Prom1	chr5:44384860-44492975	CP	SVZ_IZ	OK	3.20538	18.5364	2.5318	-25.3889	0	0	yes
Loxl1	Loxl1	Loxl1	chr9:58135529-58161019	CP	SVZ_IZ	OK	2.0968	12.1462	2.53424	-13.0266	0	0	yes
Pmf1	Pmf1	Pmf1	chr3:88198064-88214238	CP	SVZ_IZ	OK	6.84829	39.7776	2.53814	-12.3555	0	0	yes
4931417G12Rik	4931417G12Rik	4931417G12Rik	chr6:113546755-113550709	CP	SVZ_IZ	OK	0.126847	0.73693	2.53844	-2.97285	0.00295052	0.0076268	yes
Rmst	Rmst	Rmst	chr10:91544490-91627923	CP	SVZ_IZ	OK	0.19363	1.12713	2.54128	-5.04034	4.65E-07	2.19E-06	yes
Recql4	Recql4	Recql4	chr15:76531971-76540989	CP	SVZ_IZ	OK	0.412538	2.40693	2.5446	-7.78904	6.66E-15	6.09E-14	yes
Six3os1	Six3os1	Six3os1	chr17:86001271-86017736	CP	SVZ_IZ	OK	0.130997	0.765751	2.54734	-5.27051	1.36E-07	6.82E-07	yes
Pole2	Pole2	Pole2	chr12:70302765-70329177	CP	SVZ_IZ	OK	1.35381	7.91844	2.54819	-8.82312	0	0	yes
Ccdc8	Ccdc8	Ccdc8	chr7:17579936-17581994	CP	SVZ_IZ	OK	1.27087	7.438	2.5491	-9.2963	0	0	yes
Ankle1	Ankle1	Ankle1	chr8:73929910-73933803	CP	SVZ_IZ	OK	0.759152	4.44542	2.54986	-7.74997	9.10E-15	8.24E-14	yes
Pask	Pask	Pask	chr1:95206013-95239365	CP	SVZ_IZ	OK	0.678537	3.97647	2.55099	-10.555	0	0	yes
Ccdc163	Ccdc163	Ccdc163	chr4:116381534-116387709	CP	SVZ_IZ	OK	1.57332	9.22727	2.55209	-8.12138	4.44E-16	4.33E-15	yes
Nwd1	Nwd1	Nwd1	chr8:75170609-75238645	CP	SVZ_IZ	OK	0.178505	1.04803	2.55364	-7.55966	4.04E-14	3.50E-13	yes
Kcne1l	Kcne1l	Kcne1l	chrX:138739295-138740741	CP	SVZ_IZ	OK	1.65896	9.74115	2.55381	-8.86662	0	0	yes
D8Ertd82e	D8Ertd82e	D8Ertd82e	chr8:37157881-37210841	CP	SVZ_IZ	OK	1.58267	9.30447	2.55556	-13.4396	0	0	yes
Slc25a13	Slc25a13	Slc25a13	chr6:5991217-6167173	CP	SVZ_IZ	OK	0.757286	4.4529	2.55584	-9.84366	0	0	yes
Fam64a	Fam64a	Fam64a	chr11:71856003-71860872	CP	SVZ_IZ	OK	7.86587	46.2594	2.55607	-14.9605	0	0	yes
Psat1	Psat1	Psat1	chr19:15979612-15999549	CP	SVZ_IZ	OK	15.4083	90.8698	2.56009	-19.2696	0	0	yes
Cenpm	Cenpm	Cenpm	chr15:82064205-82075177	CP	SVZ_IZ	OK	2.90689	17.149	2.56058	-12.0299	0	0	yes
Sorcs1	Sorcs1	Sorcs1	chr19:50217790-50753136	CP	SVZ_IZ	OK	0.207146	1.22396	2.56284	-8.12201	4.44E-16	4.33E-15	yes
Eva1c	Eva1c	Eva1c	chr16:90831103-90905130	CP	SVZ_IZ	OK	0.391857	2.33198	2.57315	-6.58227	4.63E-11	3.24E-10	yes
Myo10	Myo10	Myo10	chr15:25552304-25743426	CP	SVZ_IZ	OK	1.22146	7.31546	2.58234	-14.9719	0	0	yes
Kif18a	Kif18a	Kif18a	chr2:109120894-109181903	CP	SVZ_IZ	OK	1.09817	6.60807	2.58912	-10.9057	0	0	yes
Chtf18	Chtf18	Chtf18	chr17:25854116-25864360	CP	SVZ_IZ	OK	1.08314	6.54151	2.59441	-10.5829	0	0	yes
Nsl1	Nsl1	Nsl1	chr1:192886899-192908437	CP	SVZ_IZ	OK	1.21274	7.3518	2.59983	-10.8453	0	0	yes
Mdk	Mdk	Mdk	chr2:91762345-91772439	CP	SVZ_IZ	OK	79.9336	485.823	2.60356	-23.0799	0	0	yes
Fbxo5	Fbxo5	Fbxo5	chr10:4541075-4547383	CP	SVZ_IZ	OK	3.53791	21.517	2.60451	-12.9588	0	0	yes
Meis1	Meis1	Meis1	chr11:18780430-18918972	CP	SVZ_IZ	OK	0.452473	2.75309	2.60515	-8.05017	8.88E-16	8.53E-15	yes
Sox2	Sox2	Sox2	chr3:34459302-34576915	CP	SVZ_IZ	OK	10.3562	63.0147	2.60519	-18.7659	0	0	yes
Smc4	Smc4	Smc4	chr3:68808893-68838545	CP	SVZ_IZ	OK	8.39455	51.0963	2.6057	-20.0496	0	0	yes
Ckap2	Ckap2	Ckap2	chr8:23278623-23296291	CP	SVZ_IZ	OK	3.46479	21.1464	2.60958	-14.5385	0	0	yes
Pter	Pter	Pter	chr2:12845667-12932491	CP	SVZ_IZ	OK	0.319358	1.95177	2.61153	-6.25934	3.87E-10	2.51E-09	yes
Dgkb	Dgkb	Dgkb	chr12:38607291-39359997	CP	SVZ_IZ	OK	0.179916	1.10166	2.61429	-6.72904	1.71E-11	1.23E-10	yes
Plk4	Plk4	Plk4	chr3:40603872-40620805	CP	SVZ_IZ	OK	1.86421	11.4414	2.61763	-14.6507	0	0	yes
Dbi	Dbi	Dbi	chr1:122009856-122017673	CP	SVZ_IZ	OK	136.523	837.901	2.61764	-21.64	0	0	yes
Cdh20	Cdh20	Cdh20	chr1:106665395-106892058	CP	SVZ_IZ	OK	0.223875	1.38048	2.62441	-6.23066	4.64E-10	2.99E-09	yes
Slc16a14	Slc16a14	Slc16a14	chr1:84903279-84931658	CP	SVZ_IZ	OK	0.361169	2.23383	2.62877	-6.29754	3.02E-10	1.98E-09	yes
Zpld1	Zpld1	Zpld1	chr16:55225287-55283350	CP	SVZ_IZ	OK	0.0493379	0.307135	2.6381	-3.018	0.00254449	0.00665932	yes
Dhfr	Dhfr	Dhfr	chr13:92981835-93159008	CP	SVZ_IZ	OK	1.42357	8.88909	2.64252	-14.2653	0	0	yes
Mcm5	Mcm5	Mcm5	chr8:77633426-77652338	CP	SVZ_IZ	OK	5.26217	32.894	2.64409	-17.9354	0	0	yes
Psrc1	Psrc1	Psrc1	chr3:108186721-108191149	CP	SVZ_IZ	OK	3.19082	19.9463	2.64412	-18.7648	0	0	yes
Jam2	Jam2	Jam2	chr16:84774367-84826620	CP	SVZ_IZ	OK	0.980159	6.15385	2.6504	-12.2054	0	0	yes
Ptgfrn	Ptgfrn	Ptgfrn	chr3:100844158-100914089	CP	SVZ_IZ	OK	3.38906	21.2923	2.65137	-17.7762	0	0	yes
Ttf2	Ttf2	Ttf2	chr3:100742782-100773586	CP	SVZ_IZ	OK	0.935952	5.89636	2.65532	-11.842	0	0	yes
Cldn9	Cldn9	Cldn9	chr17:23819550-23820993	CP	SVZ_IZ	OK	0.0867354	0.54953	2.66351	-2.65088	0.00802824	0.0187857	yes
Ncapg2	Ncapg2	Ncapg2	chr12:117643874-117702004	CP	SVZ_IZ	OK	1.12725	7.15302	2.66574	-14.2881	0	0	yes
Slc9a3r1	Slc9a3r1	Slc9a3r1	chr11:115024654-115042492	CP	SVZ_IZ	OK	3.17279	20.2085	2.67114	-12.95	0	0	yes
3110082J24Rik	3110082J24Rik	3110082J24Rik	chr5:30430123-30481520	CP	SVZ_IZ	OK	0.742251	4.74034	2.67501	-4.76079	1.93E-06	8.40E-06	yes
Lair1	Lair1	Lair1	chr7:3958674-4014806	CP	SVZ_IZ	OK	0.147438	0.945415	2.68084	-5.55525	2.77E-08	1.50E-07	yes
Grb10	Grb10	Grb10	chr11:11830501-11937423	CP	SVZ_IZ	OK	8.58688	55.114	2.68221	-38.2071	0	0	yes
Cdon	Cdon	Cdon	chr9:35259660-35315237	CP	SVZ_IZ	OK	4.34637	27.9104	2.68292	-19.758	0	0	yes
Mfap4	Mfap4	Mfap4	chr11:61298945-61302206	CP	SVZ_IZ	OK	11.6078	74.7788	2.68753	-17.9693	0	0	yes
Slit2	Slit2	Slit2	chr5:48374393-48697017	CP	SVZ_IZ	OK	0.41221	2.66541	2.69291	-11.0192	0	0	yes
1110032F04Rik	1110032F04Rik	1110032F04Rik	chr3:68673507-68676085	CP	SVZ_IZ	OK	0.740783	4.79039	2.69302	-8.90714	0	0	yes
Nek6	Nek6	Nek6	chr2:38367216-38443010	CP	SVZ_IZ	OK	5.59736	36.2195	2.69395	-19.2211	0	0	yes
2700099C18Rik	2700099C18Rik	2700099C18Rik	chr17:95149439-95234139	CP	SVZ_IZ	OK	1.27924	8.28727	2.69561	-8.05926	6.66E-16	6.44E-15	yes
Gm8179	Gm8179	Gm8179	chr8:33262366-33292319	CP	SVZ_IZ	OK	0.0677699	0.439997	2.69878	-2.29189	0.021912	0.0455763	yes
Egln3	Egln3	Egln3	chr12:55279967-55304861	CP	SVZ_IZ	OK	0.863692	5.60877	2.6991	-9.50064	0	0	yes
Nr0b1	Nr0b1	Nr0b1	chrX:83437113-83441283	CP	SVZ_IZ	OK	0.202787	1.31988	2.70237	-4.58609	4.52E-06	1.88E-05	yes
Rbl1	Rbl1	Rbl1	chr2:156971629-157030270	CP	SVZ_IZ	OK	1.0392	6.78276	2.70641	-13.3307	0	0	yes
Zwilch	Zwilch	Zwilch	chr9:63964953-64020738	CP	SVZ_IZ	OK	1.02511	6.70595	2.70966	-10.5019	0	0	yes
Fat1	Fat1	Fat1	chr8:46035561-46137611	CP	SVZ_IZ	OK	0.672882	4.41461	2.71386	-15.6305	0	0	yes
Fam83d	Fam83d	Fam83d	chr2:158593834-158612373	CP	SVZ_IZ	OK	1.36878	9.00285	2.71749	-10.7479	0	0	yes
0610007N19Rik	0610007N19Rik	0610007N19Rik	chr15:32170322-32174417	CP	SVZ_IZ	OK	1.96365	12.9333	2.71948	-10.3176	0	0	yes
Batf3	Batf3	Batf3	chr1:192922292-192932822	CP	SVZ_IZ	OK	0.267189	1.76277	2.72192	-3.12172	0.001798	0.00485526	yes
Trps1	Trps1	Trps1	chr15:50486304-50721587	CP	SVZ_IZ	OK	0.404288	2.67158	2.72424	-12.2112	0	0	yes
Alpl	Alpl	Alpl	chr4:137297646-137352292	CP	SVZ_IZ	OK	0.481276	3.19962	2.73297	-7.44345	9.81E-14	8.26E-13	yes
Cpa4	Cpa4	Cpa4	chr6:30518375-30541747	CP	SVZ_IZ	OK	0.0513858	0.341778	2.73362	-2.32735	0.0199467	0.0419712	yes
Chek1	Chek1	Chek1	chr9:36516066-36534243	CP	SVZ_IZ	OK	1.05303	7.00945	2.73475	-11.5233	0	0	yes
Parpbp	Parpbp	Parpbp	chr10:87553816-87609686	CP	SVZ_IZ	OK	0.32594	2.17146	2.73599	-7.50895	5.95E-14	5.08E-13	yes
Chd7	Chd7	Chd7	chr4:8618067-8793956	CP	SVZ_IZ	OK	0.976608	6.52379	2.73986	-15.6153	0	0	yes
Gm5607	Gm5607	Gm5607	chr8:12385770-12436732	CP	SVZ_IZ	OK	0.491639	3.29261	2.74356	-10.2316	0	0	yes
Muc1	Muc1	Muc1	chr3:89032973-89037291	CP	SVZ_IZ	OK	0.31389	2.10656	2.74655	-6.09429	1.10E-09	6.81E-09	yes
Chi3l1	Chi3l1	Chi3l1	chr1:136078980-136086608	CP	SVZ_IZ	OK	0.0865723	0.58146	2.7477	-3.40551	0.000660405	0.00195208	yes
Tmem144	Tmem144	Tmem144	chr3:79617074-79646584	CP	SVZ_IZ	OK	0.171658	1.15322	2.74806	-4.80603	1.54E-06	6.79E-06	yes
Prr11	Prr11	Prr11	chr11:86902657-86922216	CP	SVZ_IZ	OK	1.37948	9.2676	2.74807	-13.2346	0	0	yes
Kifc5b	Kifc5b	Kifc5b	chr17:27054035-27069524	CP	SVZ_IZ	OK	1.0914	7.3539	2.75233	-10.703	0	0	yes
Wdr67	Wdr67	Wdr67	chr15:57743753-57801623	CP	SVZ_IZ	OK	0.808417	5.45151	2.75348	-11.1	0	0	yes
Fam167a	Fam167a	Fam167a	chr14:64055230-64084339	CP	SVZ_IZ	OK	1.02313	6.91671	2.7571	-12.2509	0	0	yes
Raet1d	Raet1d	Raet1d	chr10:21878414-22093945	CP	SVZ_IZ	OK	0.217999	1.47564	2.75895	-3.8451	0.000120501	0.000406382	yes
Prdm12	Prdm12	Prdm12	chr2:31495556-31511315	CP	SVZ_IZ	OK	0.0557963	0.377767	2.75926	-3.37172	0.000747007	0.00218468	yes
Hyal1	Hyal1	Hyal1	chr9:107479282-107482464	CP	SVZ_IZ	OK	0.0837564	0.56717	2.75951	-3.47784	0.000505478	0.00152344	yes
Rhbdl3	Rhbdl3	Rhbdl3	chr11:80114413-80169488	CP	SVZ_IZ	OK	3.4719	23.6202	2.76622	-17.4326	0	0	yes
Tfap2d	Tfap2d	Tfap2d	chr1:19093102-19156413	CP	SVZ_IZ	OK	0.536449	3.66432	2.77203	-6.88862	5.63E-12	4.22E-11	yes
Tekt4	Tekt4	Tekt4	chr17:25608534-25613539	CP	SVZ_IZ	OK	0.0887241	0.606623	2.7734	-3.19401	0.00140309	0.00387339	yes
Erbb2	Erbb2	Erbb2	chr11:98273797-98300302	CP	SVZ_IZ	OK	0.351521	2.40831	2.77634	-9.18104	0	0	yes
Fzd8	Fzd8	Fzd8	chr18:9212853-9216199	CP	SVZ_IZ	OK	1.57493	10.8514	2.78453	-13.2955	0	0	yes
Pdzrn3	Pdzrn3	Pdzrn3	chr6:101099600-101327891	CP	SVZ_IZ	OK	8.00104	55.3326	2.78987	-21.8181	0	0	yes
Hist1h3a	Hist1h3a	Hist1h3a	chr13:23853721-23854255	CP	SVZ_IZ	OK	0.365298	2.52642	2.78995	-3.24895	0.00115834	0.00325643	yes
Hist1h3f	Hist1h3f	Hist1h3f	chr13:23635920-23636923	CP	SVZ_IZ	OK	0.120461	0.833624	2.79084	-2.90304	0.00369564	0.00934009	yes
Thsd4	Thsd4	Thsd4	chr9:59814737-60358842	CP	SVZ_IZ	OK	0.260184	1.80313	2.7929	-11.1849	0	0	yes
Gsg2	Gsg2	Gsg2	chr11:72904096-72960951	CP	SVZ_IZ	OK	0.461188	3.20052	2.79488	-8.09963	4.44E-16	4.33E-15	yes
Fignl1	Fignl1	Fignl1	chr11:11700290-11708965	CP	SVZ_IZ	OK	1.96709	13.7508	2.80539	-21.82	0	0	yes
Ska3	Ska3	Ska3	chr14:58425397-58445000	CP	SVZ_IZ	OK	1.27848	8.95395	2.80809	-10.9368	0	0	yes
Kif26b	Kif26b	Kif26b	chr1:180459255-180862988	CP	SVZ_IZ	OK	0.721574	5.05717	2.80911	-13.8105	0	0	yes
Leprel1	Leprel1	Leprel1	chr16:25960408-26105870	CP	SVZ_IZ	OK	0.0752145	0.527702	2.81064	-3.46368	0.000532835	0.00159885	yes
Mip	Mip	Mip	chr10:127662893-127668867	CP	SVZ_IZ	OK	0.0545738	0.383521	2.81303	-2.96187	0.00305781	0.00787647	yes
Rgs20	Rgs20	Rgs20	chr1:4899656-5060366	CP	SVZ_IZ	OK	1.66089	11.677	2.81364	-10.5059	0	0	yes
Mad2l1	Mad2l1	Mad2l1	chr6:66485461-66490985	CP	SVZ_IZ	OK	4.78142	33.6203	2.81382	-15.378	0	0	yes
Asf1b	Asf1b	Asf1b	chr8:86479592-86494094	CP	SVZ_IZ	OK	1.38702	9.77341	2.81687	-9.83105	0	0	yes
Ung	Ung	Ung	chr5:114580443-114589330	CP	SVZ_IZ	OK	2.19446	15.4766	2.81815	-18.9473	0	0	yes
Hes1	Hes1	Hes1	chr16:30065442-30067882	CP	SVZ_IZ	OK	2.48517	17.5683	2.82155	-11.5288	0	0	yes
Wee1	Wee1	Wee1	chr7:117265572-117286813	CP	SVZ_IZ	OK	1.81397	12.832	2.82253	-14.3326	0	0	yes
Nuf2	Nuf2	Nuf2	chr1:171428064-171461595	CP	SVZ_IZ	OK	3.73805	26.5831	2.83015	-16.066	0	0	yes
Dtl	Dtl	Dtl	chr1:193361243-193399413	CP	SVZ_IZ	OK	1.31473	9.39369	2.83693	-13.8829	0	0	yes
Abcb9	Abcb9	Abcb9	chr5:124511865-124545807	CP	SVZ_IZ	OK	0.584624	4.18598	2.83999	-9.71694	0	0	yes
Mbnl3	Mbnl3	Mbnl3	chrX:48466670-48559009	CP	SVZ_IZ	OK	0.0610144	0.436918	2.84014	-5.84057	5.20E-09	3.02E-08	yes
Notch2	Notch2	Notch2	chr3:97817460-97954290	CP	SVZ_IZ	OK	0.923892	6.61854	2.84072	-16.2325	0	0	yes
Anln	Anln	Anln	chr9:22135657-22193650	CP	SVZ_IZ	OK	0.788082	5.7372	2.86393	-13.0133	0	0	yes
Mfge8	Mfge8	Mfge8	chr7:86278653-86293946	CP	SVZ_IZ	OK	5.90198	43.1432	2.86986	-19.7745	0	0	yes
Gmnn	Gmnn	Gmnn	chr13:24843713-24853806	CP	SVZ_IZ	OK	5.26027	38.4554	2.86998	-12.9689	0	0	yes
2810055G20Rik	2810055G20Rik	2810055G20Rik	chr16:77329572-77558673	CP	SVZ_IZ	OK	0.258641	1.89646	2.87429	-6.9593	3.42E-12	2.61E-11	yes
Atad2	Atad2	Atad2	chr15:57925601-57966637	CP	SVZ_IZ	OK	1.38319	10.1479	2.87511	-15.986	0	0	yes
9430076C15Rik	9430076C15Rik	9430076C15Rik	chr6:53237288-53347210	CP	SVZ_IZ	OK	0.0633679	0.465507	2.87698	-3.88971	0.000100363	0.000342402	yes
Lrp4	Lrp4	Lrp4	chr2:91297687-91354058	CP	SVZ_IZ	OK	0.58608	4.31268	2.87942	-13.3455	0	0	yes
Fgfrl1	Fgfrl1	Fgfrl1	chr5:109123247-109135969	CP	SVZ_IZ	OK	0.996407	7.39028	2.89082	-15.5731	0	0	yes
Gldc	Gldc	Gldc	chr19:30172930-30249931	CP	SVZ_IZ	OK	1.80188	13.3714	2.89157	-15.1369	0	0	yes
Cdk2	Cdk2	Cdk2	chr10:128134994-128142107	CP	SVZ_IZ	OK	2.14893	16.0347	2.89951	-17.6902	0	0	yes
Arc	Arc	Arc	chr15:74499510-74503000	CP	SVZ_IZ	OK	0.167161	1.25131	2.90413	-6.32175	2.59E-10	1.70E-09	yes
Rad54l	Rad54l	Rad54l	chr4:115748069-115796295	CP	SVZ_IZ	OK	0.899396	6.7388	2.90546	-13.1974	0	0	yes
