test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Rcn1	Rcn1	Rcn1	chr2:105226104-105239476	CP	VZ	OK	5.83106	53.8204	3.20632	-20.7516	0	0	yes
Nacc2	Nacc2	Nacc2	chr2:25911055-25978331	CP	VZ	OK	0.738414	6.82614	3.20857	-16.088	0	0	yes
Gm3833	Gm3833	Gm3833	chr14:10382607-11994546	CP	VZ	OK	0.0374728	0.346588	3.20931	-3.7643	0.000167015	0.000549552	yes
1700063D05Rik	1700063D05Rik	1700063D05Rik	chr9:41014237-41025710	CP	VZ	OK	0.175094	1.6224	3.21193	-3.17353	0.00150599	0.00413407	yes
Etv1	Etv1	Etv1	chr12:39506844-39594802	CP	VZ	OK	1.03204	9.577	3.21407	-20.0247	0	0	yes
Slit2	Slit2	Slit2	chr5:48374393-48697017	CP	VZ	OK	0.41221	3.82575	3.21429	-13.7982	0	0	yes
Tgfb2	Tgfb2	Tgfb2	chr1:188447064-188529871	CP	VZ	OK	1.19379	11.1007	3.21702	-16.1653	0	0	yes
Ctdsp1	Ctdsp1	Ctdsp1	chr1:74438182-74443859	CP	VZ	OK	5.63321	52.4598	3.21918	-20.4708	0	0	yes
1110015O18Rik	1110015O18Rik	1110015O18Rik	chr3:4798707-4814911	CP	VZ	OK	0.774358	7.25164	3.22723	-9.04432	0	0	yes
1700009P17Rik	1700009P17Rik	1700009P17Rik	chr1:173051791-173057098	CP	VZ	OK	0.175242	1.64164	3.22771	-4.06944	4.71E-05	0.000169665	yes
Gsta4	Gsta4	Gsta4	chr9:78039772-78057156	CP	VZ	OK	1.42411	13.3646	3.23029	-9.1459	0	0	yes
Tbc1d4	Tbc1d4	Tbc1d4	chr14:101841576-102008408	CP	VZ	OK	0.777951	7.30603	3.23134	-15.7629	0	0	yes
Cldn9	Cldn9	Cldn9	chr17:23819550-23820993	CP	VZ	OK	0.0867354	0.814984	3.23208	-3.31681	0.000910511	0.00261718	yes
Slc1a3	Slc1a3	Slc1a3	chr15:8584123-8660807	CP	VZ	OK	9.39464	88.2996	3.2325	-22.2763	0	0	yes
Ccnf	Ccnf	Ccnf	chr17:24360176-24388354	CP	VZ	OK	3.118	29.3401	3.23418	-18.7135	0	0	yes
Prelp	Prelp	Prelp	chr1:135806881-135817978	CP	VZ	OK	0.146011	1.37862	3.23907	-6.68691	2.28E-11	1.63E-10	yes
Tifa	Tifa	Tifa	chr3:127492830-127501307	CP	VZ	OK	0.843251	7.97359	3.2412	-10.8817	0	0	yes
Tgif2	Tgif2	Tgif2	chr2:156665812-156688681	CP	VZ	OK	7.31543	69.1885	3.24152	-21.2872	0	0	yes
Emx2	Emx2	Emx2	chr19:59533179-59539847	CP	VZ	OK	5.15168	48.8049	3.24391	-20.1683	0	0	yes
Lair1	Lair1	Lair1	chr7:3958674-4014806	CP	VZ	OK	0.147438	1.39811	3.2453	-7.6756	1.64E-14	1.46E-13	yes
Xrcc2	Xrcc2	Xrcc2	chr5:25195633-25211615	CP	VZ	OK	1.23848	11.7611	3.24738	-14.5807	0	0	yes
Camk2d	Camk2d	Camk2d	chr3:126299890-126547972	CP	VZ	OK	0.688336	6.53837	3.24775	-21.4251	0	0	yes
Fgf15	Fgf15	Fgf15	chr7:152082436-152086856	CP	VZ	OK	0.0350957	0.333939	3.25022	-2.35053	0.0187466	0.0397391	yes
Ccne2	Ccne2	Ccne2	chr4:11118500-11181406	CP	VZ	OK	1.25762	11.9745	3.2512	-14.8543	0	0	yes
Kif20b	Kif20b	Kif20b	chr19:34996847-35050221	CP	VZ	OK	1.00761	9.59409	3.25121	-16.3695	0	0	yes
Mdk	Mdk	Mdk	chr2:91762345-91772439	CP	VZ	OK	79.9336	762.05	3.25301	-25.9316	0	0	yes
Ttc23	Ttc23	Ttc23	chr7:74792295-74871462	CP	VZ	OK	1.86489	17.8674	3.26017	-21.2261	0	0	yes
Lamb2	Lamb2	Lamb2	chr9:108382192-108392861	CP	VZ	OK	1.18132	11.363	3.26586	-17.184	0	0	yes
Zfp36l1	Zfp36l1	Zfp36l1	chr12:81208746-81214000	CP	VZ	OK	6.77021	65.2235	3.26812	-21.4765	0	0	yes
Ssfa2	Ssfa2	Ssfa2	chr2:79475581-79513121	CP	VZ	OK	1.18151	11.3942	3.26959	-16.721	0	0	yes
1500015O10Rik	1500015O10Rik	1500015O10Rik	chr1:43787446-43799409	CP	VZ	OK	2.04414	19.7701	3.27375	-10.3209	0	0	yes
Hspb6	Hspb6	Hspb6	chr7:31338320-31340458	CP	VZ	OK	1.04396	10.1021	3.27451	-9.62945	0	0	yes
Nedd1	Nedd1	Nedd1	chr10:92147489-92185163	CP	VZ	OK	1.68624	16.3629	3.27855	-16.75	0	0	yes
Pacsin3	Pacsin3	Pacsin3	chr2:91096969-91104836	CP	VZ	OK	2.67916	26.0024	3.27879	-16.2634	0	0	yes
Vim	Vim	Vim	chr2:13495937-13504453	CP	VZ	OK	117.233	1137.85	3.27887	-18.5708	0	0	yes
Pex11c	Pex11c	Pex11c	chr8:3458816-3467648	CP	VZ	OK	0.347259	3.37442	3.28056	-5.67911	1.35E-08	7.55E-08	yes
Pla2g16	Pla2g16	Pla2g16	chr19:7631948-7663035	CP	VZ	OK	0.319222	3.1174	3.28771	-9.32919	0	0	yes
Emid1	Emid1	Emid1	chr11:5006268-5052225	CP	VZ	OK	2.86423	28.0816	3.29341	-16.1652	0	0	yes
Incenp	Incenp	Incenp	chr19:9946786-9974023	CP	VZ	OK	5.50509	54.0876	3.29646	-21.4783	0	0	yes
Ccdc18	Ccdc18	Ccdc18	chr5:108561932-108661968	CP	VZ	OK	0.302268	3.0069	3.31438	-10.3959	0	0	yes
Sstr2	Sstr2	Sstr2	chr11:113485570-113486950	CP	VZ	OK	7.10559	70.7129	3.31495	-22.4961	0	0	yes
Cpt1a	Cpt1a	Cpt1a	chr19:3323300-3385733	CP	VZ	OK	1.95384	19.4951	3.31872	-18.5923	0	0	yes
Stk17b	Stk17b	Stk17b	chr1:53812355-53842059	CP	VZ	OK	0.439442	4.39257	3.32132	-10.4201	0	0	yes
Ttpa	Ttpa	Ttpa	chr4:19935574-19957932	CP	VZ	OK	0.0691546	0.691673	3.32219	-4.68492	2.80E-06	1.20E-05	yes
Nek6	Nek6	Nek6	chr2:38367216-38443010	CP	VZ	OK	5.59736	56.8269	3.34376	-22.309	0	0	yes
Gfap	Gfap	Gfap	chr11:102748649-102758514	CP	VZ	OK	0.0652737	0.665445	3.34975	-4.57903	4.67E-06	1.94E-05	yes
Gulp1	Gulp1	Gulp1	chr1:44608515-44853681	CP	VZ	OK	0.701962	7.17814	3.35415	-12.0863	0	0	yes
Wdhd1	Wdhd1	Wdhd1	chr14:47860618-47896532	CP	VZ	OK	1.4334	14.6579	3.35417	-17.2561	0	0	yes
Pask	Pask	Pask	chr1:95206013-95239365	CP	VZ	OK	0.678537	6.93992	3.35442	-14.6327	0	0	yes
Tmem132b	Tmem132b	Tmem132b	chr5:126012787-126272953	CP	VZ	OK	3.20395	32.7722	3.35455	-22.2844	0	0	yes
Slc16a14	Slc16a14	Slc16a14	chr1:84903279-84931658	CP	VZ	OK	0.361169	3.70501	3.35873	-8.39894	0	0	yes
Tmem144	Tmem144	Tmem144	chr3:79617074-79646584	CP	VZ	OK	0.171658	1.76766	3.36423	-6.08968	1.13E-09	7.00E-09	yes
Ugt1a6a	Ugt1a6a	Ugt1a6a	chr1:89951985-90116577	CP	VZ	OK	0.0349409	0.36035	3.36641	-3.06972	0.0021426	0.00569925	yes
Batf3	Batf3	Batf3	chr1:192922292-192932822	CP	VZ	OK	0.267189	2.75934	3.3684	-4.01164	6.03E-05	0.000213458	yes
Sox13	Sox13	Sox13	chr1:135278876-135320789	CP	VZ	OK	0.876859	9.06352	3.36965	-14.0513	0	0	yes
Yap1	Yap1	Yap1	chr9:7932000-8004596	CP	VZ	OK	3.25152	33.8028	3.37796	-34.0341	0	0	yes
Gabra4	Gabra4	Gabra4	chr5:71960972-72049547	CP	VZ	OK	0.58537	6.10562	3.38272	-13.0246	0	0	yes
Agbl4	Agbl4	Agbl4	chr4:110070395-111330115	CP	VZ	OK	0.0491386	0.513369	3.38507	-3.32769	0.000875705	0.00252585	yes
Racgap1	Racgap1	Racgap1	chr15:99450927-99482087	CP	VZ	OK	10.9866	115.006	3.38789	-31.1348	0	0	yes
Prom1	Prom1	Prom1	chr5:44384860-44492975	CP	VZ	OK	3.20538	33.5564	3.38802	-36.4893	0	0	yes
Fbxo5	Fbxo5	Fbxo5	chr10:4541075-4547383	CP	VZ	OK	3.53791	37.1047	3.39063	-17.4915	0	0	yes
Btg2	Btg2	Btg2	chr1:135971441-135975732	CP	VZ	OK	5.35959	56.5879	3.4003	-21.8983	0	0	yes
Apobec3	Apobec3	Apobec3	chr15:79719961-79738859	CP	VZ	OK	0.599537	6.35817	3.40669	-10.5091	0	0	yes
Smc4	Smc4	Smc4	chr3:68808893-68838545	CP	VZ	OK	8.39455	89.3812	3.41245	-23.2553	0	0	yes
Dock1	Dock1	Dock1	chr7:141862369-142365330	CP	VZ	OK	1.10164	11.7488	3.41479	-18.732	0	0	yes
Nsl1	Nsl1	Nsl1	chr1:192886899-192908437	CP	VZ	OK	1.21274	12.9628	3.41804	-15.081	0	0	yes
Cenpm	Cenpm	Cenpm	chr15:82064205-82075177	CP	VZ	OK	2.90689	31.2115	3.42453	-17.1418	0	0	yes
Plk4	Plk4	Plk4	chr3:40603872-40620805	CP	VZ	OK	1.86421	20.0304	3.42556	-19.2625	0	0	yes
Muc1	Muc1	Muc1	chr3:89032973-89037291	CP	VZ	OK	0.31389	3.39361	3.43449	-7.92295	2.22E-15	2.09E-14	yes
Acot1	Acot1	Acot1	chr12:85350451-85358619	CP	VZ	OK	8.81097	95.2734	3.4347	-21.1611	0	0	yes
Mtbp	Mtbp	Mtbp	chr15:55388962-55457978	CP	VZ	OK	1.04258	11.2974	3.43775	-14.8829	0	0	yes
Gsx2	Gsx2	Gsx2	chr5:75471625-75473918	CP	VZ	OK	0.0549686	0.59591	3.43841	-3.46229	0.000535595	0.00160613	yes
Brip1	Brip1	Brip1	chr11:85871637-86014695	CP	VZ	OK	0.277592	3.01804	3.44257	-12.2656	0	0	yes
Thrb	Thrb	Thrb	chr14:18493473-18870602	CP	VZ	OK	0.0765946	0.837691	3.4511	-6.79565	1.08E-11	7.91E-11	yes
9630028B13Rik	9630028B13Rik	9630028B13Rik	chr1:187253235-187265698	CP	VZ	OK	0.88402	9.66944	3.45128	-14.3887	0	0	yes
Kif26b	Kif26b	Kif26b	chr1:180459255-180862988	CP	VZ	OK	0.721574	7.91189	3.4548	-17.3247	0	0	yes
Tns3	Tns3	Tns3	chr11:8331654-8564538	CP	VZ	OK	0.992868	10.9045	3.45718	-18.857	0	0	yes
Hist1h3a	Hist1h3a	Hist1h3a	chr13:23853721-23854255	CP	VZ	OK	0.365298	4.02694	3.46254	-4.19979	2.67E-05	9.99E-05	yes
Pdlim1	Pdlim1	Pdlim1	chr19:40296728-40346106	CP	VZ	OK	1.15289	12.7365	3.46565	-11.3708	0	0	yes
Oip5	Oip5	Oip5	chr2:119435267-119475896	CP	VZ	OK	1.14538	12.7064	3.47166	-11.5582	0	0	yes
Col22a1	Col22a1	Col22a1	chr15:71628905-71864657	CP	VZ	OK	0.206887	2.29605	3.47224	-10.4873	0	0	yes
Hist1h3f	Hist1h3f	Hist1h3f	chr13:23635920-23636923	CP	VZ	OK	0.120461	1.33935	3.4749	-3.74804	0.000178222	0.00058391	yes
Kifc5b	Kifc5b	Kifc5b	chr17:27054035-27069524	CP	VZ	OK	1.0914	12.1518	3.47692	-14.1993	0	0	yes
Lonrf3	Lonrf3	Lonrf3	chrX:33868403-33906851	CP	VZ	OK	0.1653	1.84802	3.48282	-10.4273	0	0	yes
Scrg1	Scrg1	Scrg1	chr8:59934719-59956382	CP	VZ	OK	1.29307	14.4687	3.48407	-8.08158	6.66E-16	6.44E-15	yes
Cadps2	Cadps2	Cadps2	chr6:23212773-23789421	CP	VZ	OK	0.433705	4.86512	3.48769	-16.7786	0	0	yes
Gm15417	Gm15417	Gm15417	chr3:89181567-89202701	CP	VZ	OK	0.0917618	1.03062	3.48947	-3.61727	0.000297721	0.000937288	yes
Atad2	Atad2	Atad2	chr15:57925601-57966637	CP	VZ	OK	1.38319	15.585	3.49409	-19.5471	0	0	yes
Inadl	Inadl	Inadl	chr4:98062516-98386294	CP	VZ	OK	0.740498	8.44124	3.51089	-20.0754	0	0	yes
Stat4	Stat4	Stat4	chr1:52065087-52164028	CP	VZ	OK	0.0870351	0.992244	3.51103	-5.56728	2.59E-08	1.40E-07	yes
Pole2	Pole2	Pole2	chr12:70302765-70329177	CP	VZ	OK	1.35381	15.4397	3.51154	-12.9985	0	0	yes
Pmf1	Pmf1	Pmf1	chr3:88198064-88214238	CP	VZ	OK	6.84829	78.1163	3.51181	-17.9773	0	0	yes
Wdr67	Wdr67	Wdr67	chr15:57743753-57801623	CP	VZ	OK	0.808417	9.23627	3.51414	-14.9555	0	0	yes
Cdkn3	Cdkn3	Cdkn3	chr14:47380215-47391200	CP	VZ	OK	1.92103	21.9922	3.51705	-10.2085	0	0	yes
Ttyh1	Ttyh1	Ttyh1	chr7:4025726-4088528	CP	VZ	OK	9.27263	106.411	3.52052	-34.5126	0	0	yes
Myo6	Myo6	Myo6	chr9:80012840-80159536	CP	VZ	OK	1.03916	11.941	3.52243	-19.8458	0	0	yes
Chtf18	Chtf18	Chtf18	chr17:25854116-25864360	CP	VZ	OK	1.08314	12.4611	3.52414	-15.3112	0	0	yes
Mt1	Mt1	Mt1	chr8:96702988-96704227	CP	VZ	OK	8.3215	96.221	3.53144	-14.6258	0	0	yes
Bora	Bora	Bora	chr14:99445595-99473326	CP	VZ	OK	1.38462	16.0265	3.5329	-14.8744	0	0	yes
Gadd45g	Gadd45g	Gadd45g	chr13:51942043-51943843	CP	VZ	OK	14.5727	168.867	3.53455	-22.1612	0	0	yes
Ppap2b	Ppap2b	Ppap2b	chr4:104829951-104905372	CP	VZ	OK	4.86454	56.4079	3.53552	-22.3158	0	0	yes
Recql4	Recql4	Recql4	chr15:76531971-76540989	CP	VZ	OK	0.412538	4.80377	3.54157	-11.5777	0	0	yes
Rmi2	Rmi2	Rmi2	chr16:10835151-10843328	CP	VZ	OK	0.606177	7.06309	3.54249	-13.3588	0	0	yes
Herc6	Herc6	Herc6	chr6:57530985-57615130	CP	VZ	OK	0.100997	1.17715	3.54291	-7.52413	5.31E-14	4.55E-13	yes
Fam64a	Fam64a	Fam64a	chr11:71856003-71860872	CP	VZ	OK	7.86587	91.9135	3.5466	-21.1813	0	0	yes
Pcolce2	Pcolce2	Pcolce2	chr9:95538046-95595970	CP	VZ	OK	0.193981	2.27578	3.55237	-6.27368	3.53E-10	2.29E-09	yes
Trip6	Trip6	Trip6	chr5:137751126-137755469	CP	VZ	OK	3.00208	35.2708	3.55444	-17.4015	0	0	yes
Selenbp2	Selenbp2	Selenbp2	chr3:94497494-94508328	CP	VZ	OK	0.104148	1.2251	3.55619	-4.60744	4.08E-06	1.70E-05	yes
Gm5607	Gm5607	Gm5607	chr8:12385770-12436732	CP	VZ	OK	0.491639	5.78954	3.55778	-13.992	0	0	yes
Zbtb42	Zbtb42	Zbtb42	chr12:113917050-113920958	CP	VZ	OK	0.073875	0.872518	3.56203	-5.67751	1.37E-08	7.62E-08	yes
2700099C18Rik	2700099C18Rik	2700099C18Rik	chr17:95149439-95234139	CP	VZ	OK	1.27924	15.1584	3.56675	-11.2574	0	0	yes
Zwilch	Zwilch	Zwilch	chr9:63964953-64020738	CP	VZ	OK	1.02511	12.1593	3.56821	-14.5976	0	0	yes
Tcf7l1	Tcf7l1	Tcf7l1	chr6:72576373-72738950	CP	VZ	OK	1.54791	18.3752	3.56937	-17.4365	0	0	yes
Zfhx4	Zfhx4	Zfhx4	chr3:5177827-5415855	CP	VZ	OK	0.24229	2.87972	3.57112	-15.7031	0	0	yes
Six5	Six5	Six5	chr7:19679892-19683694	CP	VZ	OK	0.588029	7.02786	3.57913	-11.9863	0	0	yes
Kif18a	Kif18a	Kif18a	chr2:109120894-109181903	CP	VZ	OK	1.09817	13.1539	3.58231	-16.0446	0	0	yes
Psrc1	Psrc1	Psrc1	chr3:108186721-108191149	CP	VZ	OK	3.19082	38.2537	3.5836	-28.0451	0	0	yes
Ttf2	Ttf2	Ttf2	chr3:100742782-100773586	CP	VZ	OK	0.935952	11.2213	3.58366	-16.89	0	0	yes
Mtl5	Mtl5	Mtl5	chr19:3388868-3407785	CP	VZ	OK	0.0332723	0.399919	3.58731	-3.035	0.00240534	0.00632831	yes
Snora7a	Snora7a	Snora7a	chr6:115724574-115758761	CP	VZ	OK	10.2227	122.933	3.58802	-2.41987	0.0155259	0.0336776	yes
Fndc3c1	Fndc3c1	Fndc3c1	chrX:103615381-103680568	CP	VZ	OK	0.035572	0.427897	3.58845	-4.87839	1.07E-06	4.81E-06	yes
LOC100503496	LOC100503496	LOC100503496	chr11:109301391-109434643	SVZ_IZ	VZ	OK	0.152097	1.83155	3.59	-3.32837	0.00087356	0.00252059	yes
Suclg2	Suclg2	Suclg2	chr6:95424127-95668831	CP	VZ	OK	1.95829	23.5904	3.59053	-16.9407	0	0	yes
Prr11	Prr11	Prr11	chr11:86902657-86922216	CP	VZ	OK	1.37948	16.62	3.59073	-17.9964	0	0	yes
Eepd1	Eepd1	Eepd1	chr9:25289181-25411695	CP	VZ	OK	0.73648	8.89301	3.59395	-12.8755	0	0	yes
Nfatc4	Nfatc4	Nfatc4	chr14:56443631-56452780	CP	VZ	OK	1.88548	22.793	3.59559	-27.8992	0	0	yes
Evc	Evc	Evc	chr5:37690409-37728120	CP	VZ	OK	0.745734	9.07705	3.60549	-15.4829	0	0	yes
Orc1	Orc1	Orc1	chr4:108252058-108287436	CP	VZ	OK	0.199746	2.43987	3.61056	-8.01767	1.11E-15	1.06E-14	yes
Ncapg2	Ncapg2	Ncapg2	chr12:117643874-117702004	CP	VZ	OK	1.12725	13.9073	3.62496	-20.0622	0	0	yes
Leprel1	Leprel1	Leprel1	chr16:25960408-26105870	CP	VZ	OK	0.0752145	0.928759	3.62622	-4.66241	3.13E-06	1.33E-05	yes
Gm4890	Gm4890	Gm4890	chr8:81818976-81831673	CP	VZ	OK	0.0838789	1.0363	3.627	-5.39667	6.79E-08	3.52E-07	yes
Acss1	Acss1	Acss1	chr2:150443846-150494668	CP	VZ	OK	2.4932	30.8909	3.63111	-20.8839	0	0	yes
Dhfr	Dhfr	Dhfr	chr13:92981835-93159008	CP	VZ	OK	1.42357	17.6504	3.63211	-20.2285	0	0	yes
Snora16a	Snora16a	Snora16a	chr4:131864592-131866939	SVZ_IZ	VZ	OK	5.7963	72.5947	3.64666	-2.30778	0.0210112	0.0439533	yes
Gm20187	Gm20187	Gm20187	chr12:27775101-27799860	CP	VZ	OK	0.029915	0.374915	3.64762	-2.8549	0.00430502	0.0107371	yes
Ckap2	Ckap2	Ckap2	chr8:23278623-23296291	CP	VZ	OK	3.46479	43.525	3.65101	-20.975	0	0	yes
3110082J24Rik	3110082J24Rik	3110082J24Rik	chr5:30430123-30481520	CP	VZ	OK	0.742251	9.35149	3.65522	-6.81949	9.14E-12	6.72E-11	yes
Mcm5	Mcm5	Mcm5	chr8:77633426-77652338	CP	VZ	OK	5.26217	66.4876	3.65936	-23.8958	0	0	yes
Usp51	Usp51	Usp51	chrX:149441011-149444002	CP	VZ	OK	0.137675	1.74044	3.66011	-6.16388	7.10E-10	4.48E-09	yes
Mad2l1	Mad2l1	Mad2l1	chr6:66485461-66490985	CP	VZ	OK	4.78142	60.6349	3.66464	-20.4281	0	0	yes
Nrarp	Nrarp	Nrarp	chr2:25036277-25038852	CP	VZ	OK	6.91341	87.7415	3.66579	-23.6737	0	0	yes
Ddit4l	Ddit4l	Ddit4l	chr3:137286635-137291296	CP	VZ	OK	0.417912	5.33286	3.67364	-10.5881	0	0	yes
Fam83d	Fam83d	Fam83d	chr2:158593834-158612373	CP	VZ	OK	1.36878	17.5279	3.67869	-15.4294	0	0	yes
Dscc1	Dscc1	Dscc1	chr15:54907655-54922033	CP	VZ	OK	1.1391	14.5943	3.67943	-11.3824	0	0	yes
Ston2	Ston2	Ston2	chr12:92871448-93024876	CP	VZ	OK	0.608384	7.81786	3.68372	-19.2072	0	0	yes
C1qtnf9	C1qtnf9	C1qtnf9	chr14:61386970-61399706	CP	VZ	OK	0.0387881	0.49999	3.68822	-3.12789	0.00176065	0.00476362	yes
Tanc1	Tanc1	Tanc1	chr2:59450100-59684206	CP	VZ	OK	0.627641	8.11595	3.69275	-18.2321	0	0	yes
Slc25a13	Slc25a13	Slc25a13	chr6:5991217-6167173	CP	VZ	OK	0.757286	9.8375	3.69938	-15.4559	0	0	yes
Napepld	Napepld	Napepld	chr5:21168720-21207163	CP	VZ	OK	0.860781	11.1824	3.69944	-15.8454	0	0	yes
Wee1	Wee1	Wee1	chr7:117265572-117286813	CP	VZ	OK	1.81397	23.6346	3.70368	-19.3439	0	0	yes
Ankle1	Ankle1	Ankle1	chr8:73929910-73933803	CP	VZ	OK	0.759152	9.8917	3.70376	-12.1469	0	0	yes
Tshr	Tshr	Tshr	chr12:92236931-92786285	CP	VZ	OK	0.080988	1.05584	3.70454	-6.63268	3.30E-11	2.33E-10	yes
Ccdc8	Ccdc8	Ccdc8	chr7:17579936-17581994	CP	VZ	OK	1.27087	16.6551	3.71207	-14.6667	0	0	yes
Smoc1	Smoc1	Smoc1	chr12:82127794-82287401	CP	VZ	OK	1.52278	19.9838	3.71405	-21.0139	0	0	yes
Ddah1	Ddah1	Ddah1	chr3:145421655-145557241	CP	VZ	OK	9.14553	120.736	3.72265	-24.9169	0	0	yes
4930556M19Rik	4930556M19Rik	4930556M19Rik	chr15:10644590-10719878	CP	VZ	OK	0.123115	1.62553	3.72283	-4.65053	3.31E-06	1.40E-05	yes
Fignl1	Fignl1	Fignl1	chr11:11700290-11708965	CP	VZ	OK	1.96709	26.1802	3.73434	-35.1257	0	0	yes
Myo10	Myo10	Myo10	chr15:25552304-25743426	CP	VZ	OK	1.22146	16.2647	3.73507	-21.9498	0	0	yes
Sfrp4	Sfrp4	Sfrp4	chr13:19715043-19724692	CP	VZ	OK	0.0857343	1.14641	3.7411	-4.45797	8.27E-06	3.33E-05	yes
Chd7	Chd7	Chd7	chr4:8618067-8793956	CP	VZ	OK	0.976608	13.1092	3.74666	-21.6486	0	0	yes
Nuf2	Nuf2	Nuf2	chr1:171428064-171461595	CP	VZ	OK	3.73805	50.2567	3.74896	-21.5353	0	0	yes
AW011738	AW011738	AW011738	chr4:155577392-155580137	CP	VZ	OK	0.294475	3.96592	3.75144	-9.41415	0	0	yes
Cacng5	Cacng5	Cacng5	chr11:107735918-107776369	CP	VZ	OK	0.372726	5.03518	3.75586	-13.4096	0	0	yes
Asf1b	Asf1b	Asf1b	chr8:86479592-86494094	CP	VZ	OK	1.38702	18.8269	3.76273	-13.9052	0	0	yes
Raet1d	Raet1d	Raet1d	chr10:21878414-22093945	CP	VZ	OK	0.217999	2.96052	3.76346	-5.49735	3.86E-08	2.05E-07	yes
Alpl	Alpl	Alpl	chr4:137297646-137352292	CP	VZ	OK	0.481276	6.56818	3.77056	-11.1416	0	0	yes
Rad54l	Rad54l	Rad54l	chr4:115748069-115796295	CP	VZ	OK	0.899396	12.31	3.77474	-17.3645	0	0	yes
Loxl1	Loxl1	Loxl1	chr9:58135529-58161019	CP	VZ	OK	2.0968	28.7076	3.77517	-20.4664	0	0	yes
Chek1	Chek1	Chek1	chr9:36516066-36534243	CP	VZ	OK	1.05303	14.4216	3.77562	-16.8545	0	0	yes
Kcne1l	Kcne1l	Kcne1l	chrX:138739295-138740741	CP	VZ	OK	1.65896	22.8638	3.78472	-14.3183	0	0	yes
Dbi	Dbi	Dbi	chr1:122009856-122017673	CP	VZ	OK	136.523	1892.65	3.79319	-25.7053	0	0	yes
Grb10	Grb10	Grb10	chr11:11830501-11937423	CP	VZ	OK	8.58688	119.383	3.79731	-55.2918	0	0	yes
Sox2	Sox2	Sox2	chr3:34459302-34576915	CP	VZ	OK	10.3562	144.72	3.8047	-25.4494	0	0	yes
Six4	Six4	Six4	chr12:74201245-74214232	CP	VZ	OK	0.0479034	0.670505	3.80705	-6.27501	3.50E-10	2.28E-09	yes
Anln	Anln	Anln	chr9:22135657-22193650	CP	VZ	OK	0.788082	11.0593	3.81077	-18.1495	0	0	yes
Hist1h3d	Hist1h3d	Hist1h3d	chr13:23667670-23668081	CP	VZ	OK	0.328154	4.61886	3.81509	-3.73211	0.000189882	0.00061916	yes
Ska3	Ska3	Ska3	chr14:58425397-58445000	CP	VZ	OK	1.27848	18.092	3.82285	-15.778	0	0	yes
Hist1h3g	Hist1h3g	Hist1h3g	chr13:23627286-23627778	CP	VZ	OK	0.254903	3.62557	3.83019	-3.56439	0.000364702	0.00112855	yes
Cdc45	Cdc45	Cdc45	chr16:18780539-18812065	CP	VZ	OK	2.30066	32.9019	3.83805	-26.5011	0	0	yes
Cenpn	Cenpn	Cenpn	chr8:119445639-119465403	CP	VZ	OK	1.50928	21.6429	3.84196	-15.3038	0	0	yes
Eya1	Eya1	Eya1	chr1:14159038-14300280	CP	VZ	OK	0.502349	7.21462	3.84416	-16.9469	0	0	yes
Mcm2	Mcm2	Mcm2	chr6:88833467-88848774	CP	VZ	OK	5.29957	76.1572	3.84503	-24.9408	0	0	yes
D8Ertd82e	D8Ertd82e	D8Ertd82e	chr8:37157881-37210841	CP	VZ	OK	1.58267	22.7443	3.84507	-21.2707	0	0	yes
Gsg2	Gsg2	Gsg2	chr11:72904096-72960951	CP	VZ	OK	0.461188	6.6377	3.84726	-11.8308	0	0	yes
2810405F15Rik	2810405F15Rik	2810405F15Rik	chr2:115900283-115901832	CP	VZ	OK	0.255937	3.68564	3.84805	-7.1221	1.06E-12	8.37E-12	yes
Spats1	Spats1	Spats1	chr17:45585885-45611887	CP	VZ	OK	0.0258101	0.373929	3.85676	-2.44587	0.0144504	0.0315881	yes
Psat1	Psat1	Psat1	chr19:15979612-15999549	CP	VZ	OK	15.4083	223.291	3.85715	-26.2989	0	0	yes
Gramd1c	Gramd1c	Gramd1c	chr16:43980462-44028058	CP	VZ	OK	0.085773	1.24327	3.85747	-6.40084	1.55E-10	1.03E-09	yes
Lrrc36	Lrrc36	Lrrc36	chr8:107937521-107987986	CP	VZ	OK	0.0503354	0.730479	3.8592	-4.0355	5.45E-05	0.000194112	yes
Gldc	Gldc	Gldc	chr19:30172930-30249931	CP	VZ	OK	1.80188	26.206	3.86232	-20.8404	0	0	yes
Fanca	Fanca	Fanca	chr8:125778094-125842476	CP	VZ	OK	0.381677	5.56675	3.86641	-12.6628	0	0	yes
Plekha7	Plekha7	Plekha7	chr7:123267631-123333355	CP	VZ	OK	0.433911	6.33318	3.86746	-13.7846	0	0	yes
0610007N19Rik	0610007N19Rik	0610007N19Rik	chr15:32170322-32174417	CP	VZ	OK	1.96365	28.6997	3.86943	-15.755	0	0	yes
Hist1h3e	Hist1h3e	Hist1h3e	chr13:23653823-23654234	CP	VZ	OK	0.261136	3.82763	3.87358	-3.07269	0.00212136	0.00564776	yes
Hyal1	Hyal1	Hyal1	chr9:107479282-107482464	CP	VZ	OK	0.0837564	1.22912	3.87529	-5.11106	3.20E-07	1.54E-06	yes
Mybl1	Mybl1	Mybl1	chr1:9658915-9690290	CP	VZ	OK	0.176675	2.59422	3.87613	-8.82648	0	0	yes
Trps1	Trps1	Trps1	chr15:50486304-50721587	CP	VZ	OK	0.404288	5.94236	3.87758	-18.3673	0	0	yes
